
53.211009174311926,45.54455445544554,55.319148936170215,52.68817204301075,53.333333333333336
52.577319587628864,46.22641509433962,59.09090909090909,52.88461538461539,51.578947368421055
49.438202247191015,47.747747747747745,47.16981132075472,57.42574257425743,58.51063829787234
64.42307692307692,51.851851851851855,52.17391304347826,53.06122448979592,46.391752577319586
55.55555555555556,58.65384615384615,50.666666666666664,56.60377358490566,48.38709677419355
58.0,58.333333333333336,56.98924731182796,45.54455445544554,62.244897959183675
52.03252032520325,62.5,58.87850467289719,58.0,56.36363636363637
51.886792452830186,51.02040816326531,58.65384615384615,56.043956043956044,59.79381443298969
59.78260869565217,47.0,47.61904761904762,53.84615384615385,47.66355140186916
57.142857142857146,54.83870967741935,48.0,54.12844036697248,54.464285714285715
