
56.626506024096386,48.421052631578945,53.535353535353536,49.42528735632184,58.0
44.791666666666664,56.19047619047619,56.17977528089887,51.0,50.943396226415096
51.76470588235294,59.04761904761905,55.68181818181818,45.0,54.94505494505494
51.111111111111114,57.89473684210526,57.42574257425743,59.550561797752806,41.34615384615385
53.78151260504202,52.747252747252745,54.23728813559322,53.44827586206897,50.0
55.0,53.46534653465346,61.702127659574465,57.00934579439252,54.054054054054056
54.94505494505494,54.83870967741935,52.5,52.63157894736842,56.98924731182796
60.824742268041234,57.142857142857146,54.02298850574713,47.61904761904762,50.892857142857146
65.93406593406593,54.95495495495496,61.16504854368932,54.285714285714285,51.08695652173913
58.51063829787234,53.84615384615385,49.45054945054945,54.80769230769231,56.0
