
45.45454545454545,61.111111111111114,50.87719298245614,47.5,58.415841584158414
57.7319587628866,55.445544554455445,62.5,52.63157894736842,52.0
55.445544554455445,55.26315789473684,57.69230769230769,44.95412844036697,48.0
60.74766355140187,50.0,53.191489361702125,52.0,51.282051282051285
54.716981132075475,63.0,49.549549549549546,55.55555555555556,51.81818181818182
56.043956043956044,52.0,43.36283185840708,47.66355140186916,51.578947368421055
61.904761904761905,53.91304347826087,55.445544554455445,50.943396226415096,50.450450450450454
48.888888888888886,54.0,50.0,48.54368932038835,64.64646464646465
42.857142857142854,49.494949494949495,53.333333333333336,60.215053763440864,49.504950495049506
57.971014492753625,60.0,49.45054945054945,52.577319587628864,51.08695652173913
